time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
5.1907,4.3948,0.0000,-0.1575,0.9809,-0.8105
5.2122,4.4158,0.0000,-0.1575,0.9764,-0.2064
5.2333,4.4369,0.0000,-0.1575,1.0012,1.1736
5.2546,4.4578,0.0000,-0.1575,0.9797,-1.0099
5.2761,4.4787,0.0000,-0.1575,0.9725,-0.3352
5.2972,4.4997,0.0000,-0.1575,0.9989,1.2508
5.3184,4.5205,0.0000,-0.1575,0.9787,-0.9519
5.3401,4.5414,0.0000,-0.1575,0.9621,-0.7641
5.3615,4.5626,0.0000,-0.1575,0.9924,1.4151
5.3833,4.5837,0.0000,-0.1575,0.9697,-1.0413
5.4044,4.6051,0.0000,-0.1575,1.0098,1.8967
5.4258,4.6260,0.0000,-0.1575,0.9802,-1.3876
5.4471,4.6469,0.0000,-0.1575,0.9778,-0.1102
5.4686,4.6679,0.0000,-0.1575,0.9758,-0.0958
5.4898,4.6890,0.0000,-0.1575,0.9996,1.1261
5.5115,4.7099,0.0000,-0.1575,0.9638,-1.6524
5.5328,4.7310,0.0000,-0.1575,0.9920,1.3238
5.5543,4.7520,0.0000,-0.1575,0.9748,-0.7971
5.5763,4.7732,0.0000,-0.1575,0.9621,-0.5796
5.5981,4.7948,0.0000,-0.1575,0.9941,1.4743
5.6195,4.8162,0.0000,-0.1575,0.9973,0.1513
5.6414,4.8372,0.0000,-0.1575,0.9623,-1.5977
5.6640,4.8587,0.0000,-0.1575,0.9504,-0.5289
5.6853,4.8808,0.0000,-0.1575,1.0374,4.0903
5.7067,4.9019,0.0000,-0.1575,0.9869,-2.3561
5.7284,4.9230,0.0000,-0.1575,0.9711,-0.7297
5.7499,4.9444,0.0000,-0.1575,0.9925,0.9957
5.7711,4.9655,0.0000,-0.1575,0.9989,0.3053
5.7922,4.9864,0.0000,-0.1575,0.9859,-0.6154
5.8137,5.0072,0.0000,-0.1575,0.9679,-0.8382
5.8351,5.0283,0.0000,-0.1575,0.9870,0.8925
5.8565,5.0493,0.0000,-0.1575,0.9837,-0.1542
5.8779,5.0704,0.0000,-0.1575,0.9844,0.0334
5.8998,5.0918,0.0000,-0.1575,0.9765,-0.3613
5.9209,5.1128,0.0000,-0.1575,0.9994,1.0861
