time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
4.7153,3.8826,0.0000,-0.1575,0.9797,-1.1212
4.7367,3.9036,0.0000,-0.1575,0.9860,0.2938
4.7581,3.9247,0.0000,-0.1575,0.9790,-0.3294
4.7797,3.9457,0.0000,-0.1575,0.9759,-0.1414
4.8010,3.9668,0.0000,-0.1575,0.9908,0.6998
4.8224,3.9878,0.0000,-0.1575,0.9807,-0.4725
4.8446,4.0089,0.0000,-0.1575,0.9498,-1.3903
4.8659,4.0302,0.0000,-0.1575,1.0024,2.4710
4.8881,4.0514,0.0000,-0.1575,0.9532,-2.2136
4.9093,4.0728,0.0000,-0.1575,1.0124,2.8012
4.9306,4.0940,0.0000,-0.1575,0.9926,-0.9256
4.9518,4.1151,0.0000,-0.1575,0.9968,0.1972
4.9730,4.1362,0.0000,-0.1575,0.9925,-0.2039
4.9945,4.1572,0.0000,-0.1575,0.9783,-0.6607
5.0159,4.1782,0.0000,-0.1575,0.9804,0.0995
5.0370,4.1992,0.0000,-0.1575,0.9962,0.7443
5.0584,4.2202,0.0000,-0.1575,0.9815,-0.6864
5.0806,4.2411,0.0000,-0.1575,0.9450,-1.6486
5.1022,4.2624,0.0000,-0.1575,0.9825,1.7377
5.1235,4.2835,0.0000,-0.1575,0.9950,0.5846
5.1452,4.3047,0.0000,-0.1575,0.9755,-0.8979
5.1667,4.3259,0.0000,-0.1575,0.9828,0.3370
5.1880,4.3471,0.0000,-0.1575,0.9972,0.6817
5.2101,4.3682,0.0000,-0.1575,0.9538,-1.9619
5.2314,4.3895,0.0000,-0.1575,0.9974,2.0388
5.2530,4.4107,0.0000,-0.1575,0.9866,-0.5010
5.2741,4.4319,0.0000,-0.1575,1.0038,0.8172
5.2954,4.4530,0.0000,-0.1575,0.9867,-0.8028
5.3165,4.4740,0.0000,-0.1575,0.9971,0.4911
5.3383,4.4949,0.0000,-0.1575,0.9601,-1.6961
5.3599,4.5161,0.0000,-0.1575,0.9839,1.1034
5.3810,4.5372,0.0000,-0.1575,0.9965,0.5991
5.4025,4.5583,0.0000,-0.1575,0.9781,-0.8604
5.4239,4.5793,0.0000,-0.1575,0.9845,0.3004
5.4458,4.6003,0.0000,-0.1575,0.9612,-1.0643
5.4673,4.6215,0.0000,-0.1575,0.9823,0.9794
5.4889,4.6427,0.0000,-0.1575,0.9817,-0.0274
5.5106,4.6639,0.0000,-0.1575,0.9797,-0.0926
5.5325,4.6851,0.0000,-0.1575,0.9654,-0.6512
5.5538,4.7065,0.0000,-0.1575,1.0056,1.8928
5.5752,4.7277,0.0000,-0.1575,0.9869,-0.8689
5.5969,4.7488,0.0000,-0.1575,0.9762,-0.4935
5.6180,4.7700,0.0000,-0.1575,1.0037,1.3012
5.6397,4.7911,0.0000,-0.1575,0.9749,-1.3318
5.6612,4.8123,0.0000,-0.1575,0.9824,0.3448
5.6824,4.8334,0.0000,-0.1575,0.9996,0.8130
5.7039,4.8544,0.0000,-0.1575,0.9786,-0.9738
5.7256,4.8755,0.0000,-0.1575,0.9691,-0.4378
5.7469,4.8967,0.0000,-0.1575,0.9928,1.1115
5.7683,4.9178,0.0000,-0.1575,0.9887,-0.1932
5.7903,4.9388,0.0000,-0.1575,0.9543,-1.5596
5.8124,4.9601,0.0000,-0.1575,0.9639,0.4327
5.8342,4.9815,0.0000,-0.1575,0.9794,0.7124
5.8555,5.0029,0.0000,-0.1575,1.0057,1.2333
5.8768,5.0242,0.0000,-0.1575,0.9983,-0.3458
5.8985,5.0453,0.0000,-0.1575,0.9768,-0.9926
5.9197,5.0665,0.0000,-0.1575,1.0005,1.1179
5.9410,5.0876,0.0000,-0.1575,0.9886,-0.5596
5.9632,5.1087,0.0000,-0.1575,0.9507,-1.7068
5.9843,5.1300,0.0000,-0.1575,1.0077,2.7004
6.0056,5.1511,0.0000,-0.1575,0.9913,-0.7707
6.0270,5.1722,0.0000,-0.1575,0.9823,-0.4196
6.0489,5.1932,0.0000,-0.1575,0.9656,-0.7664
6.0708,5.2144,0.0000,-0.1575,0.9653,-0.0147
6.0921,5.2357,0.0000,-0.1575,1.0011,1.6827
6.1136,5.2569,0.0000,-0.1575,0.9868,-0.6658
6.1348,5.2781,0.0000,-0.1575,0.9971,0.4891
6.1560,5.2992,0.0000,-0.1575,0.9935,-0.1707
6.1780,5.3202,0.0000,-0.1575,0.9565,-1.6869
6.1998,5.3414,0.0000,-0.1575,0.9739,0.7980
6.2214,5.3627,0.0000,-0.1575,0.9828,0.4111
6.2426,5.3840,0.0000,-0.1575,1.0050,1.0518
