time_s,x_mm,y_mm,z_mm,velocity_mms,acceleration_mms2
16.0764,0.0000,0.0000,-2.6921,0.6722,0.2301
16.0985,0.0000,0.0000,-2.7063,0.6439,-1.2814
16.1204,0.0000,0.0000,-2.7207,0.6570,0.5996
16.1421,0.0000,0.0000,-2.7352,0.6667,0.4475
16.1639,0.0000,0.0000,-2.7496,0.6603,-0.2928
16.1855,0.0000,0.0000,-2.7641,0.6719,0.5377
16.2068,0.0000,0.0000,-2.7784,0.6715,-0.0186
16.2283,0.0000,0.0000,-2.7923,0.6450,-1.2321
16.2497,0.0000,0.0000,-2.8056,0.6233,-1.0138
16.2712,0.0000,0.0000,-2.8183,0.5899,-1.5560
16.2935,0.0000,0.0000,-2.8302,0.5336,-2.5212
16.3158,0.0000,0.0000,-2.8414,0.5041,-1.3194
16.3372,0.0000,0.0000,-2.8519,0.4909,-0.6218
16.3590,0.0000,0.0000,-2.8615,0.4396,-2.3501
16.3806,0.0000,0.0000,-2.8702,0.4026,-1.7134
16.4021,0.0000,0.0000,-2.8780,0.3631,-1.8383
16.4242,0.0000,0.0000,-2.8849,0.3095,-2.4165
16.4453,0.0000,0.0000,-2.8909,0.2855,-1.1435
16.4667,0.0000,0.0000,-2.8959,0.2359,-2.3172
16.4884,0.0000,0.0000,-2.9000,0.1884,-2.1808
16.5097,0.0000,0.0000,-2.9033,0.1523,-1.7030
16.5310,0.0000,0.0000,-2.9056,0.1087,-2.0409
16.5524,0.0000,0.0000,-2.9072,0.0758,-1.5349
16.5740,0.0000,0.0000,-2.9083,0.0526,-1.0737
16.5980,0.0000,0.0000,-2.9091,0.0333,-0.8094
16.6189,0.0006,-0.0004,-2.9097,0.0437,0.5003
16.6402,0.0032,-0.0019,-2.9101,0.1402,4.5364
16.6615,0.0087,-0.0052,-2.9104,0.3021,7.6139
16.6830,0.0168,-0.0101,-2.9106,0.4411,6.4541
16.7042,0.0269,-0.0161,-2.9107,0.5526,5.2505
16.7256,0.0382,-0.0230,-2.9108,0.6187,3.0860
16.7472,0.0505,-0.0303,-2.9108,0.6632,2.0650
16.7688,0.0634,-0.0381,-2.9109,0.6979,1.6032
16.7910,0.0769,-0.0462,-2.9109,0.7086,0.4830
16.8125,0.0908,-0.0545,-2.9109,0.7520,2.0155
16.8338,0.1049,-0.0629,-2.9110,0.7736,1.0171
16.8549,0.1190,-0.0715,-2.9110,0.7806,0.3312
16.8761,0.1332,-0.0800,-2.9110,0.7796,-0.0495
16.8974,0.1474,-0.0885,-2.9110,0.7809,0.0624
16.9187,0.1617,-0.0970,-2.9110,0.7799,-0.0453
16.9400,0.1760,-0.1056,-2.9110,0.7849,0.2360
16.9611,0.1904,-0.1142,-2.9110,0.7924,0.3502
16.9828,0.2046,-0.1228,-2.9110,0.7660,-1.2147
17.0044,0.2190,-0.1314,-2.9110,0.7773,0.5261
17.0262,0.2335,-0.1401,-2.9110,0.7731,-0.1960
17.0480,0.2480,-0.1488,-2.9110,0.7774,0.1965
17.0692,0.2626,-0.1576,-2.9110,0.8022,1.1726
17.0907,0.2771,-0.1663,-2.9110,0.7857,-0.7655
17.1121,0.2916,-0.1750,-2.9110,0.7916,0.2751
17.1334,0.3060,-0.1836,-2.9110,0.7904,-0.0592
17.1548,0.3205,-0.1923,-2.9110,0.7882,-0.1019
17.1763,0.3349,-0.2010,-2.9110,0.7822,-0.2767
17.1977,0.3494,-0.2096,-2.9110,0.7878,0.2617
17.2192,0.3638,-0.2183,-2.9110,0.7849,-0.1385
17.2405,0.3783,-0.2270,-2.9110,0.7904,0.2619
17.2617,0.3927,-0.2357,-2.9110,0.7945,0.1930
17.2832,0.4071,-0.2443,-2.9110,0.7816,-0.6030
17.3045,0.4215,-0.2529,-2.9110,0.7897,0.3802
17.3258,0.4360,-0.2616,-2.9110,0.7868,-0.1328
17.3474,0.4504,-0.2702,-2.9110,0.7804,-0.3000
17.3692,0.4648,-0.2789,-2.9110,0.7715,-0.4057
17.3907,0.4793,-0.2876,-2.9110,0.7885,0.7923
17.4119,0.4939,-0.2963,-2.9110,0.7996,0.5225
17.4335,0.5083,-0.3050,-2.9110,0.7805,-0.8827
17.4552,0.5228,-0.3137,-2.9110,0.7785,-0.0953
17.4763,0.5373,-0.3224,-2.9110,0.8022,1.1264
17.4978,0.5518,-0.3311,-2.9110,0.7840,-0.8471
17.5191,0.5662,-0.3398,-2.9110,0.7913,0.3399
17.5407,0.5807,-0.3484,-2.9110,0.7780,-0.6137
17.5619,0.5951,-0.3571,-2.9110,0.7960,0.8465
17.5835,0.6096,-0.3658,-2.9110,0.7805,-0.7174
17.6050,0.6240,-0.3744,-2.9110,0.7819,0.0630
